0	1044.55513165	0.0
1	985.678419978	4.9106206047e-07
2	929.599261428	2697.02975386
3	886.96339413	2150.92665452
4	857.123796405	1789.01461558
5	837.448314471	1544.00508953
6	824.959810858	1372.49651596
7	819.117322255	1248.39424535
8	817.03161285	1155.17480069
9	817.838767419	1084.94740634
10	822.073574843	1029.36308682
11	828.192683421	984.562188728
12	835.375571174	949.248812727
13	843.743831725	920.214107585
14	853.491023479	895.616637737
15	864.430002996	874.921614557
16	875.628473325	857.790773718
17	888.308362411	843.597324979
18	901.165962147	831.109790675
19	914.452556147	821.241397441
20	928.251005359	812.554011759
21	942.342073676	805.130611814
22	956.803659655	798.91129538
23	971.639378245	793.595221891
24	986.704276529	789.158394257
25	1002.15053401	785.523918417
26	1017.75891045	782.507432145
27	1033.68158028	780.173175974
28	1049.92214773	778.299736886
29	1066.26035428	776.96270221
30	1082.84332062	776.124835088
31	1099.74287163	775.590336329
32	1116.88226176	775.440263854
33	1134.25902586	775.698871373
34	1151.79641277	776.28689553
35	1169.41766938	777.181542137
36	1187.34317548	778.311954716
37	1205.57046003	779.611848634
38	1223.87420205	781.214526635
39	1242.40114691	783.102240221
40	1260.92921429	785.115744174
41	1279.60839184	787.339816064
42	1298.29153705	789.624586635
43	1317.35149623	792.057796461
44	1336.71541949	794.541606684
45	1356.2361784	797.29748801
46	1375.84093306	800.270684153
47	1395.60541542	803.365076693
48	1415.75392892	806.532340177
49	1436.06477273	809.812502576
50	1456.76072141	813.329489079
51	1477.46997665	816.948817102
52	1498.11787545	820.791795606
53	1518.92688902	824.643443182
54	1540.11948768	828.461199148
55	1561.62100569	832.366932155
56	1583.43105764	836.478212269
57	1605.40068694	840.748618458
58	1627.52949892	845.173107681
59	1650.11379346	849.668283098
60	1672.55672756	854.231590892
61	1695.07813635	859.015073936
62	1717.97213158	863.704728782
63	1740.86426662	868.414988326
64	1764.04863993	873.294468906
65	1787.37364296	878.150018075
66	1811.13336304	883.129085011
67	1835.10189871	888.153270526
68	1859.42476285	893.366376099
69	1883.95137294	898.653440376
70	1908.68387494	904.083435441
71	1933.55117241	909.580475882
72	1958.55645426	915.144057827
73	1983.77719588	920.738843043
74	2009.14230969	926.365608577
75	2034.72928012	932.060030491
76	2060.61559723	937.787521983
77	2086.65590676	943.58331473
78	2113.00199483	949.481757236
79	2139.58218412	955.414320255
80	2166.47089283	961.449415634
81	2193.59335842	967.552730141
82	2221.02339028	973.756477361
83	2248.61195122	980.025466661
84	2276.43285744	986.391350744
85	2304.70849373	992.786667078
86	2332.99269367	999.243361551
87	2361.65640825	1005.8574964
88	2390.55060155	1012.43284413
89	2419.60053905	1019.13021832
90	2448.95441853	1025.88371495
91	2478.61188649	1032.66060894
92	2508.34973224	1039.52352492
93	2538.39043882	1046.47103064
94	2568.43649717	1053.40814817
95	2598.93322558	1060.42809948
96	2629.65738343	1067.40606641
97	2660.46000669	1074.52693242
98	2691.56354271	1081.6968022
99	2722.81901616	1088.85409381
100	2754.59743232	1096.08971127
101	2786.3041083	1103.34225252
102	2818.23576219	1110.76120379
103	2850.31769492	1118.10564019
104	2882.62377645	1125.49527263
105	2914.85646264	1132.89990112
106	2947.46104923	1140.3486724
107	2980.21428655	1147.72394663
108	3013.04149903	1155.20140418
109	3046.01657096	1162.69267465
110	3079.13905116	1170.16870403
111	3112.48276558	1177.6583979
112	3145.8986984	1185.16153233
113	3179.5349762	1192.70635105
114	3213.16831582	1200.23558453
115	3247.09542557	1207.80583596
116	3281.16731853	1215.33225192
117	3315.23501234	1222.92727003
118	3349.44666176	1230.53427174
119	3383.6532891	1238.09759613
120	3417.92876723	1245.67301478
121	3452.27268401	1253.2053248
122	3486.68462435	1260.72242638
123	3521.08988538	1268.22447243
124	3555.56232583	1275.71160997
125	3590.02723109	1283.15690936
126	3624.48416312	1290.58778976
127	3659.00696	1297.97751785
128	3693.52088543	1305.32652513
129	3728.0256607	1312.66187837
130	3762.59600898	1319.95712819
131	3797.08397837	1327.21273396
132	3831.56446272	1334.4557444
133	3866.03806888	1341.63411986
134	3900.35683466	1348.77503968
135	3934.66993135	1355.87922178
136	3968.90368089	1362.8954557
137	4002.9101244	1369.87672235
138	4036.98700832	1376.79792313
139	4070.83781678	1383.60864155
140	4104.68602542	1390.41268409
141	4138.45798393	1397.10842836
142	4172.00576734	1403.77351325
143	4205.4043106	1410.38322513
144	4238.87712524	1416.88796552
145	4271.97918083	1423.31424132
146	4304.93400763	1429.73830291
147	4337.81657734	1436.01063146
148	4370.40473522	1442.20770117
149	4402.84747743	1448.35534881
150	4434.9955792	1454.38018457
151	4466.99668033	1460.33288877
152	4498.77557211	1466.16487913
153	4530.33132977	1471.92602296
154	4561.51446044	1477.59234028
155	4592.62116971	1483.16447517
156	4623.42767485	1488.59457429
157	4653.93303872	1493.98037303
158	4684.21060195	1499.2497454
159	4714.25941538	1504.40350451
160	4744.0042398	1509.46638237
161	4773.59267998	1514.43893245
162	4802.72663353	1519.29790456
163	4831.70226058	1524.09147715
164	4860.37001566	1528.7253658
165	4888.80320039	1533.29500745
166	4916.77798033	1537.75366751
167	4944.441938	1542.12546212
168	4971.79408994	1546.34076509
169	4998.68488837	1550.44723539
170	5025.18764026	1554.44551486
171	5051.22709134	1558.28991928
172	5076.95084499	1562.00456088
173	5102.28366231	1565.56722156
174	5127.07626179	1569.02480614
175	5151.47743229	1572.35500464
176	5175.41335401	1575.51300298
177	5198.88450078	1578.54582363
178	5222.03992331	1581.43193224
179	5244.65726404	1584.17266776
180	5266.81130773	1586.814496
181	5288.42827933	1589.29081608
182	5309.65726004	1591.62555028
183	5330.42448482	1593.79758095
184	5350.3590572	1595.85299504
185	5370.13005061	1597.77057837
186	5389.36656865	1599.44051563
187	5407.99484652	1601.06421841
188	5426.46110002	1602.53171313
189	5444.02300376	1603.82230612
190	5461.20104567	1605.0693183
191	5477.77287168	1606.05403576
192	5493.96182129	1606.9315954
193	5509.54552543	1607.63750688
194	5524.5244582	1608.2384075
195	5539.04765384	1608.67010876
196	5553.04129009	1608.93397274
197	5566.50582332	1609.07449825
198	5579.4417063	1609.07115394
199	5591.77501388	1608.92508002
200	5603.5800178	1608.63739984
201	5614.78233169	1608.18783021
202	5625.30757223	1607.59880011
203	5635.30421132	1606.84996962
204	5644.62359306	1605.92119478
205	5653.41420308	1604.85598921
206	5661.45311819	1603.61302653
207	5668.88884212	1602.23558826
208	5675.72132153	1600.66152683
209	5681.95051319	1598.93404749
210	5687.42781675	1597.05413738
211	5692.37605869	1595.02277295
212	5696.64665646	1592.79931307
213	5700.31388531	1590.44727023
214	5703.30345931	1587.9260295
215	5705.76394722	1585.2573269
216	5707.54678618	1582.42147372
217	5708.72626427	1579.46064912
218	5709.30238461	1576.33457846
219	5709.27514694	1573.0647592
220	5708.64454584	1569.65206642
221	5707.26200211	1566.09736305
222	5705.4246294	1562.40149952
223	5702.90954755	1558.52474332
224	5699.79100036	1554.54915038
225	5695.9946541	1550.41467637
226	5691.66901493	1546.14240456
227	5686.73972816	1541.71301426
228	5681.13242938	1537.16753421
229	5674.84702889	1532.48657434
230	5668.03199648	1527.65090818
231	5660.61294537	1522.66140201
232	5652.44120086	1517.55868669
233	5643.73950318	1512.32350183
234	5634.35917428	1506.91694463
235	5624.3743877	1501.39924762
236	5613.78503632	1495.73153098
237	5602.66530092	1489.93427555
238	5590.79223412	1484.00815123
239	5578.46287999	1477.97341697
240	5565.52858935	1471.77194205
241	5551.98928828	1465.48267949
242	5537.84491117	1459.06708376
243	5523.09540053	1452.52579568
244	5507.81498984	1445.85945086
245	5492.00363557	1439.06867974
246	5475.58701592	1432.17342314
247	5458.71366328	1425.17418369
248	5441.23497797	1418.05222208
249	5423.29956081	1410.84654623
250	5404.68485897	1403.51920781
251	5385.76265017	1396.10906726
252	5366.23615469	1388.55931917
253	5346.18000267	1380.96599827
254	5325.66881494	1373.25329375
255	5304.7029182	1365.44084862
256	5283.20834398	1357.54814848
257	5261.25967842	1349.57562492
258	5238.93149501	1341.50484043
259	5216.07550406	1333.35514695
260	5192.69197076	1325.14574327
261	5169.15256638	1316.83941693
262	5145.01183351	1308.43667119
263	5120.34429046	1300.03141216
264	5095.37301551	1291.51171689
265	5069.87538075	1282.89678645
266	5044.00017263	1274.24282779
267	5017.59904245	1265.49437328
268	4990.96934347	1256.68890499
269	4963.88844723	1247.78973324
270	4936.57943088	1238.87107274
271	4908.81967664	1229.87775687
272	4880.75799152	1220.86525207
273	4852.32034022	1211.77859519
274	4823.65554661	1202.65474611
275	4794.54102587	1193.47558534
276	4765.19990268	1184.27783982
277	4735.55817557	1175.00694963
278	4705.61613336	1165.71778189
279	4675.52263733	1156.39225404
280	4644.98085152	1147.03052183
281	4614.28820991	1137.6688913
282	4583.37072883	1128.23515455
283	4552.22870589	1118.80170363
284	4520.78815082	1109.35052352
285	4489.12363394	1099.88167369
286	4457.3097172	1090.377296
287	4425.27238546	1080.8554263
288	4393.08617908	1071.33397339
289	4360.75134225	1061.79507329
290	4327.97097172	1052.25656867
291	4295.33955246	1042.71841481
